id,category,name,description,instagram,logo_url,members,tiktok,Callink Page,LEAD Center Advisor,reach out,photo path
222091,1,BCS Organizing Committee,"BCS Organizing Committee aims to organize the event Berkeley China Summit each October. Berkeley China Summit is a full-day on-campus conference organized by UC Berkeley alumni and students. By building a platform where great minds from US and China collide, BCS aims to connect China’s businesses and investors with the technology, engineering, and business innovation expertise on UC Berkeley campus and across the Bay Area.",,https://se-images.campuslabs.com/clink/images/1f58d6c8-f244-44be-80ce-e0f1dcd867dec417ebb4-e183-4c23-83ad-328dbfe13946.png?preset=med-sq,,,https://callink.berkeley.edu/organization/berkeleychinasummit,LEAD Center Category: Professional RSO,TBD,sample_data/logo BCS Organizing Committee.jpg
92053,3,Bear Closet,"Bear Closet aims to create a platform for LGBTQ+ students to share their personal narratives with middle and high school students in the Bay Area. We encourage members and supporters of the LGBTQ+ community to serve as mentors and advocates for the equality of all identities by sharing their personal journey toward self-love and acceptance. Through class discussions and projects, we will explore LGBTQ+ experiences and learn more about the community and how we can best serve it. In addition, students will also be provided with public speaking opportunities that will help inspire Bay Area youth to take pride in their identity and fight for a stronger, more inclusive future.",,https://se-images.campuslabs.com/clink/images/84b39fb7-70c5-40f4-8a8b-6b11feb83b537924f056-8f69-4d97-bd7f-19107108a1f6.png?preset=med-sq,,,https://callink.berkeley.edu/organization/BearCloset,LEAD Center Category: Cultural & Identity/LGBTQ+ RSO,Email calbearcloset@gmail.com,sample_data/logo Bear Closet.jpg
157342,3,Bears for Palestine,"""Bears for Palestine is a student organization designated to enlighten, educate and raise awareness about Palestinian culture, values and history; with an overall goal to share the Palestinian story with the campus community through activism.""",,,,,https://callink.berkeley.edu/organization/bearsforpalestine,LEAD Center Category: Cultural & Identity/International RSO,Email info@bearsforpalestine.org or fill out the Slack form linked here: flow.page/bearsforpalestine/,sample_data/logo Bears for Palestine.jpg
360312,1,Behavioral Economics Association at Berkeley,"At BEA, you'll get to hear from esteemed speakers, design your own experiments, and work on client facing roles.",,,,,https://callink.berkeley.edu/organization/behavioral-economics-association-at-berkeley,LEAD Center Category: Professional RSO,https://linktr.ee/bea_at_berkeley,sample_data/logo Behavioral Economics Association at Berkeley.jpg
91452,2,BERKE1337 Cyber Security Team,,,,,,https://callink.berkeley.edu/organization/BERKE1337,LEAD Center Category: Technology RSO,https://berke1337.berkeley.edu,sample_data/logo BERKE1337 Cyber Security Team.jpg
45970,1,Berkeley Business Society,"Berkeley Business Society is a tight-knit community of diverse individuals who tackle real-world business problems for leading industry clients. Our consultants choose from one of five consulting projects, each encompassing a different concentration of business. Tailoring the club experience to every individual is our highest priority. We seek to build lasting relationships, as well as provide an unparalleled network of mentors and archive of professional resources. It is our hope that in BBS you will find an area of business that interests you, meaningful professional experience, and a lifelong community.",,,,,https://callink.berkeley.edu/organization/berkeleybusinesssociety,LEAD Center Category: Professional RSO,Check out our website (http://berkeleybusinesssociety.com) for our recruitment timeline.,sample_data/logo Berkeley Business Society.jpg
45883,3,Berkeley Cambodian Students Association,The Berkeley Cambodian Student Association was originally founded to unite and support people who share an interest in Cambodia and Cambodian culture by fostering an appreciation of that culture.,,,,,https://callink.berkeley.edu/organization/berkeleycambodianstudentassociation,LEAD Center Category: Cultural & Identity/International RSO,Learn about our latest events/meetings on our Instagram! @calbcsa,sample_data/logo Berkeley Cambodian Students Association.jpg
46468,3,Berkeley Chinese Students and Scholars Association,"Berkeley Chinese Students and Scholars Association (BCSSA) is a student organization registered at ASUC (Associated Students of the University of California) on Berkeley campus. We are a non-profit and non-political organization dedicated to social, intellectual and cultural activities for Chinese students and scholars at UC Berkeley as well as other interested members in the Berkeley community. We have nearly 5000 registered members and is still in rapid growth.",,,,,https://callink.berkeley.edu/organization/bcssa,LEAD Center Category: Cultural & Identity/International RSO,"1. Search "" BCSSA"" on WeChat 2. Follow BCSSA Official Account on WeChat",sample_data/logo Berkeley Chinese Students and Scholars Association.jpg
45886,1,Berkeley Consulting,"As Berkeley’s first established consulting organization, BC has the privilege of providing its services across a broad spectrum of organizations. We work on semester-long engagements to provide valuable research insights and actionable recommendations to our clients. We are devoted to delivering high-impact solutions and pride ourselves on our ability to catalyze meaningful change within the organizations we work with as well as our close-knit culture. ",,,,,https://callink.berkeley.edu/organization/1997,LEAD Center Category: Professional RSO,bc.berkeley.edu,sample_data/logo Berkeley Consulting.jpg
83089,1,"Berkeley Forum, The","The Berkeley Forum is a non-partisan forum for the expression and debate of a wide range of ideas. Founded in 2012, the Forum organizes panels, debates, and talks by leading experts and distinguished persons on issues both topical and timeless. Forum events are open to the public and will be broadcast online and shared on our YouTube channel.",,,,,https://callink.berkeley.edu/organization/BerkeleyForum,LEAD Center Category: Professional RSO,Contact Primary Contact,"sample_data/logo Berkeley Forum, The.jpg"
46432,1,Berkeley Investment Group,"We run a student-raised investment fund, giving the Berkeley Community the opportunity to participate and gain experience in the world of investing. We bring in numerous financial speakers, run specialized educational programs and mock trading competitions, and organize professional workshops.",,,,,https://callink.berkeley.edu/organization/berkeleyinvestmentgroup,LEAD Center Category: Professional RSO,Please check out our website at berkeleyinvestment.group or email us at berkeleyinvestmentgroup@gmail.com,sample_data/logo Berkeley Investment Group.jpg
117504,1,Berkeley Law & Organizing Collective,"The Berkeley Law and Organizing Collective (BLOC) provides law students with an opportunity to provide legal support for worker organizing on the Berkeley campus.  BLOC members work closely with UAW Local 2865, the largest academic student employee union in the country. Students gain familiarity with national and California labor law by doing legal research to support the union’s organizing goals. We approach our work from a movement lawyering perspective focused on building the capacity and power of working people.",,,,,https://callink.berkeley.edu/organization/BLOC,LEAD Center Category: Professional RSO,https://www.law.berkeley.edu/experiential/pro-bono-program/slps/current-slps-projects/berkeley-law-and-organizing-collective/,sample_data/logo Berkeley Law & Organizing Collective.jpg
45896,3,Berkeley Women in Business,Berkeley Women in Business (BWIB) was founded in 2005 by a group of dedicated and enthusiastic female Berkeley students hoping to pursue professional careers in business.,,,,,https://callink.berkeley.edu/organization/berkeleywomeninbusiness,LEAD Center Category: Cultural & Identity/Women Interest RSO,http://www.berkeleywomeninbusiness.com/join,sample_data/logo Berkeley Women in Business.jpg
147516,1,Beta Corporate Solutions,"At Beta Corporate Solutions, we provide our consultants with invaluable experiences by developing their teamwork, communication, and analytical skill sets in real-world consulting projects for our corporate clients. Our mission is to establish a relationship of mutual benefits between students and businesses by providing innovative research and viable solutions.",,,,,https://callink.berkeley.edu/organization/betacorporatesolutions,LEAD Center Category: Professional RSO,Please reach out to Leon Jia at leonjia@berkeley.edu for more information about how to join our organization.,sample_data/logo Beta Corporate Solutions.jpg
135676,1,Beta Sigma Kappa,"Beta Sigma Kappa (BSK) is an International Optometric Honor Society, which serves more than 2,300 active members worldwide. The mission of BSK is to stimulate scientific achievement, academic excellence, and the ethical practice of optometry; and to promote and provide financial support for worthy research projects relating to vision care and the eyes. Membership in BSK is yearly, and eligibility is based on academic grade point averages.",,,,,https://callink.berkeley.edu/organization/betasigmakappa,LEAD Center Category: Professional RSO,http://betasigmakappa.net/,no logo
236833,1,Bio-Business Initiative,"At BBI, we aim to bridge the gap between the fields of biology and business, inspire the next minds of our generation by supporting high school students in the Bay Area through workshops and mentorship, and provide professional and academic support to our members through Haas and LSBE program application support, biotech symposium, resume/LinkedIn workshops, and more! Join one of our 4 committees: consulting, finance, operations, or outreach. BBI is looking to recruit eager and dedicated UC Berkeley students who can embody our values: boldness, balance, and integrity. ",,,,,https://callink.berkeley.edu/organization/BBI,LEAD Center Category: Professional RSO,Email our primary contact for more information. The email address is : senagul@berkeley.edu,sample_data/logo Bio-Business Initiative.jpg
